2024-03-12 17:16:15,009 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:20,011 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:25,012 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:28,003 DEBUG   SenderThread:3951560 [sender.py:send():382] send: stats
2024-03-12 17:16:31,005 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:36,006 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:41,008 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:46,010 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:51,012 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:56,013 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:16:58,005 DEBUG   SenderThread:3951560 [sender.py:send():382] send: stats
2024-03-12 17:17:02,007 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:17:07,009 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:17:12,016 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:17:17,017 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 17:17:22,019 DEBUG   HandlerThread:3951560 [handler.py:handle_request():146] handle_request: status_report
